sequence,feasible,objective,total_energy,total_dist,failure_reason,arrival_times
0-31-2,True,213.5850092729313,47319209.342632905,103654.02247364348,None,"{0: 2789.799428083741, 31: 586.4804255973891, 2: 2152.902869453065}"
0-31-3,False,0,0,94218.87397898486,Time_Window_Violation,
0-31-4,True,115.28247896373308,46788785.90217011,97619.1696770165,None,"{0: 2521.899160287286, 31: 586.48043604531, 4: 1799.0350034364096}"
0-31-5,False,0,0,92537.19001184101,Time_Window_Violation,
0-31-6,True,180.6448694083569,46744172.958979204,97884.15585751538,None,"{0: 2455.7020279727167, 31: 586.4804250563109, 6: 1737.169878779874}"
0-31-7,False,0,0,92680.32888274282,Time_Window_Violation,
0-31-8,False,0,0,94929.95995553648,Time_Window_Violation,
0-31-9,True,115.28247641254315,47064839.983473375,98462.64056676856,None,"{0: 2015.6672281430956, 31: 586.4804340410204, 9: 1321.436993966816}"
0-31-10,False,0,0,90128.68978021681,Time_Window_Violation,
0-31-11,True,84.3934442465081,47058310.15315364,95389.79805890372,None,"{0: 1960.3051713428529, 31: 557.8391567919471, 11: 1249.673513282221}"
0-31-12,True,144.3344676989267,47848322.84547219,123821.41773636913,None,"{0: 2735.7801733765964, 31: 586.4804384690552, 12: 1784.1872854306175}"
0-31-13,False,0,0,106108.08929963777,Time_Window_Violation,
0-31-14,True,108.25852951704633,48200250.636895426,124318.19749953548,None,"{0: 2374.0118260656604, 31: 586.4804378250976, 14: 1485.9279663557354}"
0-31-15,False,0,0,115694.25470360118,Time_Window_Violation,
0-31-16,False,0,0,124842.50353991744,Time_Window_Violation,
0-31-17,False,0,0,107634.82738193255,Time_Window_Violation,
0-31-18,False,0,0,109207.64746331697,Time_Window_Violation,
0-31-19,False,0,0,117869.19373271719,Time_Window_Violation,
0-31-20,False,0,0,68541.01966249684,Time_Window_Violation,
0-31-21,True,140.02848932300174,47258813.751479894,69987.86818649579,None,"{0: 2692.511934076919, 31: 586.480436265335, 21: 2261.7853426993556}"
0-31-22,True,140.02849154449433,46880603.69523544,70465.38152937317,None,"{0: 2563.266983475869, 31: 586.4804387453732, 22: 2009.3760302990495}"
0-31-23,True,127.7497304019439,46772473.585194595,73448.26775664426,None,"{0: 2505.2349860598983, 31: 586.4804363435991, 23: 1922.7649714147615}"
0-31-24,False,0,0,69754.22309809327,Time_Window_Violation,
0-31-25,False,0,0,71345.33371042767,Time_Window_Violation,
0-31-26,True,139.14511054825414,46531754.874602325,74352.40796333874,None,"{0: 2434.6245437984103, 31: 586.4804352948695, 26: 1734.695291830873}"
0-31-27,False,0,0,72059.19699015323,Time_Window_Violation,
0-31-28,True,169.80033505469947,46316368.86607766,75114.78569291932,None,"{0: 2341.288952364325, 31: 586.480435871295, 28: 1467.4383941667663}"
0-31-29,True,115.28247657604967,45922458.66863743,71568.77603981679,None,"{0: 1880.3492807714488, 31: 586.480433571906, 29: 885.9072292490799}"
0-31-30,True,117.85613456741171,45987859.31828224,76517.22756558305,None,"{0: 2193.5532983428157, 31: 586.4804400536685, 30: 1247.1988862883777}"
0-31-32,False,0,0,70163.79626418064,Time_Window_Violation,
0-31-33,False,0,0,72452.29369811178,Time_Window_Violation,
0-31-34,True,140.02849190633168,47378209.1352126,76127.3281710857,None,"{0: 2798.5913233553206, 31: 586.4804391495737, 34: 1858.425368180067}"
0-31-35,True,115.28247904526398,46111595.21715411,76619.88519181639,None,"{0: 2164.1480958999355, 31: 586.4804362024919, 35: 700.3121181948718}"
0-31-36,True,137.55755221024617,47316228.394222505,80076.69860932318,None,"{0: 2797.7794458728113, 31: 586.4804311843194, 36: 1771.8143029595572}"
0-31-37,True,143.06947253192257,46399477.00096397,82268.76620333045,None,"{0: 2460.491387032584, 31: 586.4804360163822, 37: 1073.976745732659}"
0-31-38,True,164.77450192080545,46679709.311468735,85952.4158061724,None,"{0: 2564.787817484088, 31: 586.4804389673511, 38: 1185.3338903070003}"
0-31-39,True,140.0284919511314,46871140.55238044,87994.44402772054,None,"{0: 2671.511105463428, 31: 586.480439195428, 39: 1403.0988220337108}"
0-31-40,False,0,0,79651.64535854907,Time_Window_Violation,
0-31-41,False,0,0,77401.9179787946,Time_Window_Violation,
0-31-42,False,0,0,76049.05458781122,Time_Window_Violation,
0-31-43,False,0,0,73093.96501974369,Time_Window_Violation,
0-31-44,True,130.2688324445278,46021224.10450882,77642.70723639181,None,"{0: 2012.2607597965841, 31: 586.4804371818657, 44: 1019.5356035042097}"
0-31-45,True,136.3900597929893,46381130.35907468,76517.22756558305,None,"{0: 2395.114537423674, 31: 586.4804381776095, 45: 1484.7606013080908}"
0-31-46,True,203.7026869012601,46020854.78997647,74356.02836062753,None,"{0: 2231.3644499236984, 31: 586.4804383815834, 46: 1259.57191311759}"
0-31-47,True,115.28248258140076,48166464.852916785,71568.77603981679,None,"{0: 3021.3496472083434, 31: 586.4804401017991, 47: 2608.2294767657863}"
0-31-48,True,115.28247747206865,46635365.74661743,75546.36893414745,None,"{0: 2471.3333589879094, 31: 586.4804343806572, 48: 1563.9478908938731}"
0-31-49,True,125.67026420076661,48200250.90495195,70750.3923747954,None,"{0: 3035.7193130395694, 31: 586.4804401738122, 49: 2602.2704689017983}"
0-31-50,True,115.28248025535527,47242556.787551194,72623.3487605793,None,"{0: 2738.2589131188142, 31: 586.480437515379, 50: 2016.8003592491616}"
0-32-1,False,0,0,95126.18795598313,Time_Window_Violation,
0-32-2,False,0,0,98336.02701623653,Time_Window_Violation,
0-32-3,False,0,0,88978.3483544575,Time_Window_Violation,
0-32-4,False,0,0,92254.13012889723,Time_Window_Violation,
0-32-5,False,0,0,87363.40356059925,Time_Window_Violation,
0-32-6,False,0,0,92348.06869173393,Time_Window_Violation,
0-32-7,False,0,0,87321.64308424221,Time_Window_Violation,
0-32-8,False,0,0,89331.52662440529,Time_Window_Violation,
0-32-9,False,0,0,92759.09690129197,Time_Window_Violation,
0-32-10,False,0,0,84455.20880966687,Time_Window_Violation,
0-32-11,False,0,0,89558.03874422557,Time_Window_Violation,
0-32-12,False,0,0,117135.80703352901,Time_Window_Violation,
0-32-13,False,0,0,99428.62020318251,Time_Window_Violation,
0-32-14,False,0,0,117552.63799877273,Time_Window_Violation,
0-32-15,False,0,0,108909.3456125003,Time_Window_Violation,
0-32-16,False,0,0,118031.78762964098,Time_Window_Violation,
0-32-17,False,0,0,100827.0743544097,Time_Window_Violation,
0-32-18,False,0,0,102333.45472033854,Time_Window_Violation,
0-32-19,False,0,0,110985.3137227098,Time_Window_Violation,
0-32-20,False,0,0,63983.45637668169,Time_Window_Violation,
0-32-21,False,0,0,65144.62320825056,Time_Window_Violation,
0-32-22,False,0,0,65421.60931506417,Time_Window_Violation,
0-32-23,False,0,0,68053.52562940375,Time_Window_Violation,
0-32-24,False,0,0,64650.532979003736,Time_Window_Violation,
0-32-25,False,0,0,65964.8952644039,Time_Window_Violation,
0-32-26,False,0,0,68647.36833812212,Time_Window_Violation,
0-32-27,False,0,0,66431.82538326162,Time_Window_Violation,
0-32-28,False,0,0,69192.25498963235,Time_Window_Violation,
0-32-29,False,0,0,65764.91222541474,Time_Window_Violation,
0-32-30,False,0,0,70266.06110709204,Time_Window_Violation,
0-32-31,False,0,0,70163.79626418064,Time_Window_Violation,
0-32-33,False,0,0,67148.88583016422,Time_Window_Violation,
0-32-34,False,0,0,69396.21089022158,Time_Window_Violation,
0-32-35,False,0,0,76772.70994286881,Time_Window_Violation,
0-32-36,False,0,0,74049.18347287664,Time_Window_Violation,
0-32-37,False,0,0,78916.54201046079,Time_Window_Violation,
0-32-38,False,0,0,82853.8328578604,Time_Window_Violation,
0-32-39,False,0,0,83114.40523067549,Time_Window_Violation,
0-32-40,False,0,0,79164.12876544462,Time_Window_Violation,
0-32-41,False,0,0,76553.12779076656,Time_Window_Violation,
0-32-42,False,0,0,75287.5758412836,Time_Window_Violation,
0-32-43,False,0,0,71712.92655081028,Time_Window_Violation,
0-32-44,False,0,0,77329.52777741096,Time_Window_Violation,
0-32-45,False,0,0,76344.13615167959,Time_Window_Violation,
0-32-46,False,0,0,73754.6961121958,Time_Window_Violation,
0-32-47,False,0,0,70266.06110709204,Time_Window_Violation,
0-32-48,False,0,0,75537.844463039,Time_Window_Violation,
0-32-49,False,0,0,69513.69100625174,Time_Window_Violation,
0-32-50,False,0,0,72314.82892366487,Time_Window_Violation,
0-33-1,False,0,0,98608.08195323055,Time_Window_Violation,
0-33-2,False,0,0,101775.65881182694,Time_Window_Violation,
0-33-3,False,0,0,92452.49384314292,Time_Window_Violation,
0-33-4,False,0,0,95682.31059584573,Time_Window_Violation,
0-33-5,False,0,0,90860.75087092037,Time_Window_Violation,
0-33-6,False,0,0,95711.75499185879,Time_Window_Violation,
0-33-7,False,0,0,90757.16548465703,Time_Window_Violation,
0-33-8,False,0,0,92673.44856212164,Time_Window_Violation,
0-33-9,False,0,0,96052.26734191507,Time_Window_Violation,
0-33-10,False,0,0,87772.49347070327,Time_Window_Violation,
0-33-11,False,0,0,92796.21744518682,Time_Window_Violation,
0-33-12,False,0,0,119709.02864102274,Time_Window_Violation,
0-33-13,False,0,0,102028.10647992068,Time_Window_Violation,
0-33-14,False,0,0,120010.93320858199,Time_Window_Violation,
0-33-15,False,0,0,111342.84801876254,Time_Window_Violation,
0-33-16,False,0,0,120409.92205875323,Time_Window_Violation,
0-33-17,False,0,0,103228.31028557644,Time_Window_Violation,
0-33-18,False,0,0,104574.58488295731,Time_Window_Violation,
0-33-19,False,0,0,113185.23861650759,Time_Window_Violation,
0-33-20,False,0,0,67692.20117566957,Time_Window_Violation,
0-33-21,False,0,0,68784.07642794933,Time_Window_Violation,
0-33-22,False,0,0,69015.44186845806,Time_Window_Violation,
0-33-23,False,0,0,71526.10922848043,Time_Window_Violation,
0-33-24,False,0,0,68249.19215179645,Time_Window_Violation,
0-33-25,False,0,0,69467.50722558679,Time_Window_Violation,
0-33-26,False,0,0,72009.0656268316,Time_Window_Violation,
0-33-27,False,0,0,69852.72470940265,Time_Window_Violation,
0-33-28,False,0,0,72459.35781074621,Time_Window_Violation,
0-33-29,False,0,0,69146.60858029373,Time_Window_Violation,
0-33-30,False,0,0,73351.01006886727,Time_Window_Violation,
0-33-31,False,0,0,72452.29369811178,Time_Window_Violation,
0-33-32,False,0,0,67148.88583016422,Time_Window_Violation,
0-33-34,False,0,0,70914.37870988372,Time_Window_Violation,
0-33-35,False,0,0,77435.92665264526,Time_Window_Violation,
0-33-36,False,0,0,74712.4001826531,Time_Window_Violation,
0-33-37,False,0,0,78819.87463725742,Time_Window_Violation,
0-33-38,False,0,0,82757.16548465703,Time_Window_Violation,
0-33-39,False,0,0,83271.37910202978,Time_Window_Violation,
0-33-40,False,0,0,82933.99745434467,Time_Window_Violation,
0-33-41,False,0,0,80367.90660140727,Time_Window_Violation,
0-33-42,False,0,0,79088.12664112177,Time_Window_Violation,
0-33-43,False,0,0,75574.15215369119,Time_Window_Violation,
0-33-44,False,0,0,81066.76845701844,Time_Window_Violation,
0-33-45,False,0,0,80052.88095066747,Time_Window_Violation,
0-33-46,False,0,0,77526.76933189368,Time_Window_Violation,
0-33-47,False,0,0,74114.89395115733,Time_Window_Violation,
0-33-48,False,0,0,79210.59658285952,Time_Window_Violation,
0-33-49,False,0,0,73351.01006886727,Time_Window_Violation,
0-33-50,False,0,0,76027.3333340554,Time_Window_Violation,
0-34-1,False,0,0,94635.85299525663,Time_Window_Violation,
0-34-2,False,0,0,97658.02473302382,Time_Window_Violation,
0-34-3,False,0,0,88475.26738337656,Time_Window_Violation,
0-34-4,False,0,0,91547.79126122572,Time_Window_Violation,
0-34-5,False,0,0,86967.18127845689,Time_Window_Violation,
0-34-6,False,0,0,91388.26948140329,Time_Window_Violation,
0-34-7,False,0,0,86663.58789941257,Time_Window_Violation,
0-34-8,False,0,0,88301.15610054974,Time_Window_Violation,
0-34-9,False,0,0,91539.26910317833,Time_Window_Violation,
0-34-10,False,0,0,83356.58684861765,Time_Window_Violation,
0-34-11,False,0,0,88159.93592216868,Time_Window_Violation,
0-34-12,False,0,0,113929.7626349243,Time_Window_Violation,
0-34-13,False,0,0,96300.00379739571,Time_Window_Violation,
0-34-14,False,0,0,114124.84699054633,Time_Window_Violation,
0-34-15,False,0,0,105443.78223604319,Time_Window_Violation,
0-34-16,False,0,0,114460.78425853825,Time_Window_Violation,
0-34-17,False,0,0,97312.69769378052,Time_Window_Violation,
0-34-18,False,0,0,98549.45214222939,Time_Window_Violation,
0-34-19,False,0,0,107132.65445608605,Time_Window_Violation,
0-34-20,False,0,0,64949.297826760245,Time_Window_Violation,
0-34-21,True,98.98404059585721,47170559.26579024,65673.10126981925,None,"{0: 2723.983563513081, 34: 1858.4253644708979, 21: 2261.7853304211876}"
0-34-22,False,0,0,65743.41464241681,Time_Window_Violation,
0-34-23,False,0,0,67748.94925640119,Time_Window_Violation,
0-34-24,False,0,0,65108.314628072636,Time_Window_Violation,
0-34-25,False,0,0,65905.79174267508,Time_Window_Violation,
0-34-26,False,0,0,67922.74070556121,Time_Window_Violation,
0-34-27,False,0,0,66058.45760727383,Time_Window_Violation,
0-34-28,False,0,0,68136.07100539259,Time_Window_Violation,
0-34-29,False,0,0,65388.26948140329,Time_Window_Violation,
0-34-30,False,0,0,68624.2969613049,Time_Window_Violation,
0-34-31,False,0,0,76127.32817108571,Time_Window_Violation,
0-34-32,False,0,0,69396.21089022158,Time_Window_Violation,
0-34-33,False,0,0,70914.37870988372,Time_Window_Violation,
0-34-35,False,0,0,80907.44151963337,Time_Window_Violation,
0-34-36,False,0,0,70743.60854073067,Time_Window_Violation,
0-34-37,False,0,0,79492.28456608695,Time_Window_Violation,
0-34-38,False,0,0,83053.3068696365,Time_Window_Violation,
0-34-39,False,0,0,80699.55822289604,Time_Window_Violation,
0-34-40,False,0,0,83890.6880324526,Time_Window_Violation,
0-34-41,False,0,0,81036.45930121609,Time_Window_Violation,
0-34-42,False,0,0,79879.48300444201,Time_Window_Violation,
0-34-43,False,0,0,75867.03887432266,Time_Window_Violation,
0-34-44,False,0,0,82230.87210611111,Time_Window_Violation,
0-34-45,False,0,0,81376.00316778988,Time_Window_Violation,
0-34-46,False,0,0,78533.39444173856,Time_Window_Violation,
0-34-47,True,74.23803048982154,47375928.0756836,74582.11780591238,None,"{0: 3042.5617238623468, 34: 1858.4253643193808, 47: 2608.2294727432177}"
0-34-48,False,0,0,80712.07706078449,Time_Window_Violation,
0-34-49,True,87.58414452543019,47508399.13155836,73958.32196869973,None,"{0: 3046.394632059744, 34: 1858.4253667546423, 49: 2637.9246776736804}"
0-34-50,False,0,0,77395.38129456056,Time_Window_Violation,
0-35-1,True,73.51957364640054,47661610.98759572,108615.97587144564,None,"{0: 2920.535523276262, 35: 700.3120953428585, 1: 2392.9391809722433}"
0-35-2,True,147.79455244443534,47266111.28242407,111845.12272108109,None,"{0: 2796.129388200384, 35: 700.3121391071744, 2: 2152.9028768125245}"
0-35-3,False,0,0,102473.45457050533,Time_Window_Violation,
0-35-4,True,49.492020304197496,46813662.30634638,105767.85683055654,None,"{0: 2461.4473008024597, 35: 700.3120883081119, 4: 1799.03494048488}"
0-35-5,False,0,0,100845.6329349993,Time_Window_Violation,
0-35-6,True,114.85441805141332,46832088.63132638,105874.35712434295,None,"{0: 2403.712340958407, 35: 700.3121054103789, 6: 1737.1699079998236}"
0-35-7,False,0,0,100833.54443956338,Time_Window_Violation,
0-35-8,False,0,0,102858.68336390652,Time_Window_Violation,
0-35-9,True,36.45643676570444,47424070.01905304,106282.67065478409,None,"{0: 2100.6066990689014, 35: 700.3120899248985, 9: 1488.9031447756413}"
0-35-10,False,0,0,97981.22936380573,Time_Window_Violation,
0-35-11,False,0,0,103068.88442872657,Time_Window_Violation,
0-35-12,True,78.544006815382,48167271.04206821,130009.37912998413,None,"{0: 2658.98262226336, 35: 700.3120887928244, 12: 1784.1873313253348}"
0-35-13,False,0,0,112347.33675501973,Time_Window_Violation,
0-35-14,False,0,0,130247.18654367197,Time_Window_Violation,
0-35-15,False,0,0,121568.54318648513,Time_Window_Violation,
0-35-16,False,0,0,130591.68681536504,Time_Window_Violation,
0-35-17,False,0,0,113439.99882963915,Time_Window_Violation,
0-35-18,False,0,0,114665.26084482353,Time_Window_Violation,
0-35-19,False,0,0,123227.83619531724,Time_Window_Violation,
0-35-20,False,0,0,77233.62500354604,Time_Window_Violation,
0-35-21,True,74.23803034271145,47161024.92027915,78509.33747216706,None,"{0: 2703.0240313872782, 35: 700.3120892304859, 21: 2261.785330637337}"
0-35-22,True,74.23803045890338,46728243.69191848,78845.08988206615,None,"{0: 2602.7418272999107, 35: 700.3120884523283, 22: 2009.3760264375446}"
0-35-23,True,61.959269542612304,46627613.03339216,81558.36683757589,None,"{0: 2563.4691639688845, 35: 700.3121012993229, 23: 1922.7649818585257}"
0-35-24,False,0,0,78078.86552931953,Time_Window_Violation,
0-35-25,False,0,0,79460.42097655447,Time_Window_Violation,
0-35-26,True,73.35465162085575,46416213.94736907,82174.52507762333,None,"{0: 2482.028877455473, 35: 700.312094659656, 26: 1734.6953092954293}"
0-35-27,False,0,0,79954.94510422312,Time_Window_Violation,
0-35-28,True,104.00987060090344,46073347.21763978,82706.1587701363,None,"{0: 2341.529096157833, 35: 700.3121286661485, 28: 1467.4383919047243}"
0-35-29,False,0,0,79292.06896491596,Time_Window_Violation,
0-35-30,True,52.06567228041135,46118398.36831751,83694.39365740784,None,"{0: 2192.7790168413862, 35: 700.3120886463992, 30: 1247.19891025887}"
0-35-31,False,0,0,76619.88519181639,Time_Window_Violation,
0-35-32,False,0,0,76772.70994286881,Time_Window_Violation,
0-35-33,False,0,0,77435.92665264526,Time_Window_Violation,
0-35-34,True,74.23803050266423,47301161.656668305,80907.44151963339,None,"{0: 2824.893498650402, 35: 700.3120881606179, 34: 1858.425364291397}"
0-35-36,True,71.76709536581407,47276457.43549183,83434.20458864691,None,"{0: 2822.0626365631006, 35: 700.3121057744307, 36: 1771.8143211345403}"
0-35-37,True,77.27901381360827,46401435.79980861,83203.58283294184,None,"{0: 2490.0061429320076, 35: 700.3120889778271, 37: 1073.9768385731911}"
0-35-38,True,98.98404057674804,46710817.76051171,86380.98959736162,None,"{0: 2605.848276236974, 35: 700.312088841805, 38: 1185.3338876268624}"
0-35-39,True,74.23803050502991,46909207.51880791,89570.49415831124,None,"{0: 2710.24607083353, 35: 700.3120881448573, 39: 1403.0987775946262}"
